award_id,tender_id,project_name,contractor,contract_amount,contract_date,participants_count,prefecture,municipality,use_type,floor_area_m2,bid_method,evaluation_score,price_score
AWD-2024-00579,TND-2024-00579,令和６年度根釧西部森林管理署収穫調査業務委託１号,一般財団法人森林・林業調査研究所,14000000,2024-04-25,22,福岡県,北九州市,施設,100,随意契約,,
AWD-2024-00580,TND-2024-00580,総合運用・監視システム（COSMOS）の整備等の調達,株式会社日立製作所,585206710,2024-05-30,2,愛知県,中区,施設,1710,随意契約,,
AWD-2024-00581,TND-2024-00581,札幌開発建設部管内　遠方監視制御装置製造及び据付調整,ＮＥＣネッツエスアイ株式会社,20000000,2024-04-10,13,山梨県,北部地区,施設,100,一般競争入札,,
AWD-2024-00582,TND-2024-00582,令和７年度滋賀労働総合庁舎他３所で使用する電気（高圧）の購入,中部電力ミライズ株式会社,10300016,2024-12-20,17,滋賀県,東部地区,庁舎,100,一般競争入札,,
AWD-2024-00583,TND-2024-00583,十勝西部森林管理署　令和6年度大樹地区建設機械賃貸借単価契約,播間建設工業株式会社,4542580,2024-05-15,15,東京都,渋谷区,施設,100,随意契約,,
AWD-2024-00584,TND-2024-00584,【嶺北森林管理署】物件番号4 国有林林道等維持修繕業務（寺川・長沢・大川森林事務所管内の国有林林道等）,有限会社手箱建設,3461000,2024-05-21,13,大阪府,天王寺区,施設,100,指名競争入札,,
AWD-2024-00585,TND-2024-00585,令和６年度　米穀流通監視情報管理システム保守・管理業務,グローバルデザイン株式会社,3800000,2024-04-04,22,福岡県,北九州市,施設,100,指名競争入札,,
AWD-2024-00586,TND-2024-00586,６年度空知署【落辺地区】保全整備（保育間伐等・地拵・植付）第３号,大成建設株式会社,180350000,2024-04-25,4,鹿児島県,南部地区,保育園,682,指名競争入札,,
AWD-2024-00587,TND-2024-00587,Ｒ６航空機維持管理及び運航業務,五洋建設株式会社,289000000,2024-04-03,24,東京都,新宿区,施設,653,指名競争入札,,
AWD-2024-00588,TND-2024-00588,帯広開発建設部管内　水門年点検整備,株式会社ＩＨＩインフラ建設,7500000,2025-03-12,10,埼玉県,川口市,施設,100,指名競争入札,,
AWD-2024-00589,TND-2024-00589,東京国税局が管理する庁舎における維持管理・運営業務（区分4）,株式会社ＲｅＲ,6175000,2025-02-26,19,東京都,杉並区,庁舎,100,随意契約,,
AWD-2024-00590,TND-2024-00590,紀伊山系砂防事務所管内砂防・防災情報管理補助業務,日本レコードマネジメント株式会社,15250000,2024-04-01,11,富山県,北部地区,施設,100,一般競争入札,,
AWD-2024-00591,TND-2024-00591,国有財産総合情報管理システムの運用業務,富士通株式会社,662500000,2025-03-06,4,東京都,渋谷区,施設,1586,一般競争入札,,
AWD-2024-00592,TND-2024-00592,令和６年度札幌出入国在留管理局千歳苫小牧出張所苫小牧分室エアコン設置業務,奥村組株式会社,1800000,2025-01-20,11,神奈川県,横浜市南区,施設,100,一般競争入札,,
AWD-2024-00593,TND-2024-00593,【関東地方整備局 横浜国道事務所】Ｒ６横浜国道管内災害対策用機械保守業務,東急建設株式会社,12600000,2024-04-01,25,長野県,東部地区,施設,100,随意契約,,
AWD-2024-00594,TND-2024-00594,岐阜法務総合庁舎ほか２庁舎の建築物環境衛生管理等に関する業務請負契約,株式会社ナショナルメンテナンス,611800,2024-04-18,8,岐阜県,西部地区,庁舎,100,総合評価方式,89.9,64.5
AWD-2024-00595,TND-2024-00595,外国人出入国情報管理システム用タイトルシート作成請負契約,株式会社コームラ,42638880,2025-02-14,5,愛知県,熱田区,施設,144,一般競争入札,,
AWD-2024-00596,TND-2024-00596,令和７年度　建物環境衛生維持管理業務委託,ベストビルサービス株式会社,3166000,2025-02-04,24,埼玉県,上尾市,施設,100,一般競争入札,,
AWD-2024-00597,TND-2024-00597,令和６年度九州中部地区車両管理業務,有限会社ゆうしん,9690000,2024-04-01,6,埼玉県,上尾市,施設,100,随意契約,,
AWD-2024-00598,TND-2024-00598,令和６年度　車両管理業務（長島）,日本道路興運株式会社,1140000,2024-04-01,20,佐賀県,東部地区,施設,100,指名競争入札,,
AWD-2024-00599,TND-2024-00599,監視艇「やはぎ」定期検査に係る主機関整備,フジタ株式会社,53700000,2024-05-28,18,香川県,中央地区,施設,176,総合評価方式,77.8,50.3
AWD-2024-00600,TND-2024-00600,源泉事務センター庁舎移転業務,清水建設株式会社,770000,2024-11-07,25,大阪府,西区,庁舎,100,指名競争入札,,
AWD-2024-00601,TND-2024-00601,令和６年度有資格業者検索システム改良業務,株式会社ノービルシステム,4800000,2024-12-17,16,埼玉県,川口市,施設,100,一般競争入札,,
AWD-2024-00602,TND-2024-00602,巡視艇つばき他４隻１５０ＭＨｚ帯送受信機換装整備工事,日邦無線電機株式会社,5210000,2025-01-15,9,福岡県,博多区,施設,100,総合評価方式,66.5,97.6
AWD-2024-00603,TND-2024-00603,三陸管内トンネル消火設備等点検整備,飛島建設株式会社,54600000,2024-04-01,4,香川県,中央地区,道路,982,指名競争入札,,
AWD-2024-00604,TND-2024-00604,三春ダム放流設備等点検整備,飛島建設株式会社,26000000,2025-03-18,4,滋賀県,北部地区,施設,100,一般競争入札,,
AWD-2024-00605,TND-2024-00605,令和6年度厚沢部地区建設機械賃貸借単価契約（第1号　檜山森林管理署）,株式会社下川部工業,7997000,2024-04-19,16,埼玉県,さいたま市,施設,100,一般競争入札,,
AWD-2024-00606,TND-2024-00606,令和６年度 小湊地区保安林総合改良事業（危険木伐倒処理）,千葉県森林組合,38000000,2024-06-19,7,北海道,市街地,施設,100,総合評価方式,83.4,43.7
AWD-2024-00607,TND-2024-00607,福島地方裁判所相馬支部庁舎等建築物の建築設備の法定点検業務,環境をサポートする株式会社きらめき,570000,2024-09-10,13,福島県,北部地区,庁舎,100,随意契約,,
AWD-2024-00608,TND-2024-00608,【愛媛署】物件番号６　国有林林道等維持修繕業務（四国中央市内の国有林林道等）,井原工業株式会社,791200,2024-05-07,23,愛媛県,郊外地区,施設,100,総合評価方式,66.4,80.9
AWD-2024-00609,TND-2024-00609,令和６年度生物多様性見える化システムの設計・開発等に係るプロジェクト管理支援業務,アビームコンサルティング株式会社,33000000,2024-12-19,14,愛知県,中区,施設,107,総合評価方式,77.2,93.8
AWD-2024-00610,TND-2024-00610,長崎地裁五島支部庁舎外清掃業務,株式会社美装福原,1500000,2024-12-06,5,長崎県,西部地区,庁舎,100,一般競争入札,,
AWD-2024-00611,TND-2024-00611,令和７年度大阪地方裁判所執行部等合同庁舎等清掃業務,ダイセイ美建株式会社,14400000,2024-12-18,19,大阪府,東成区,庁舎,100,一般競争入札,,
AWD-2024-00612,TND-2024-00612,富山地方裁判所庁舎等立哨等業務,サンユウセキュリティ株式会社,3890000,2025-02-18,19,富山県,市街地,庁舎,100,指名競争入札,,
AWD-2024-00613,TND-2024-00613,【佐賀森林管理署】収穫調査委託事業（１号物件）,一般財団法人森林・林業調査研究所,2200000,2024-04-19,12,佐賀県,郊外地区,施設,100,随意契約,,
AWD-2024-00614,TND-2024-00614,永平寺・九頭竜基地区間除雪トラック他点検整備業務,北陸川崎産業株式会社,11182080,2024-04-01,7,島根県,南部地区,施設,100,総合評価方式,77.8,45.0
AWD-2024-00615,TND-2024-00615,令和６年度輸出環境整備推進委託事業（輸出事業者登録推進事業（中華人民共和国向け農林水産物・食品の企業登録推進事業））,一般財団法人新日本検定協会,18587800,2024-04-03,15,千葉県,松戸市,施設,100,一般競争入札,,
AWD-2024-00616,TND-2024-00616,津軽森林管理署 令和６年度 入札番号１号　収穫調査業務委託（岩木地区外）,一般財団法人日本森林林業振興会,14900000,2024-05-14,13,福岡県,城南区,施設,100,一般競争入札,,
AWD-2024-00617,TND-2024-00617,【熊本南部森林管理署】建設機械借上単価契約(大塚・大畑地区),協栄木材株式会社,3180000,2024-05-07,10,熊本県,東部地区,施設,100,指名競争入札,,
AWD-2024-00618,TND-2024-00618,福井河川国道事務所嶺南地区庁舎清掃等業務,キョウワプロテック株式会社,7350000,2024-09-18,13,福井県,郊外地区,庁舎,100,一般競争入札,,
AWD-2024-00619,TND-2024-00619,円山川水系水門設備点検整備業務,川重ファシリテック株式会社,16900000,2025-03-12,4,東京都,大田区,施設,100,総合評価方式,62.2,93.1
AWD-2024-00620,TND-2024-00620,令和７年度横浜刑務所等庁舎維持管理業務委託契約,株式会社エヌ・アール・シー,8100000,2025-03-25,11,福岡県,博多区,庁舎,100,総合評価方式,91.5,95.4
AWD-2024-00621,TND-2024-00621,合同庁舎機械警備委託業務（グループ２）,セコム株式会社,3388800,2025-02-25,3,茨城県,市街地,庁舎,100,総合評価方式,81.6,56.6
AWD-2024-00622,TND-2024-00622,広島港湾合同庁舎　電気設備等保守管理,八洲管理株式会社,5500000,2025-03-17,21,広島県,西部地区,庁舎,100,一般競争入札,,
AWD-2024-00623,TND-2024-00623,令和６年度　車両管理業務（高知中部地区）,大林組株式会社,10000000,2024-04-01,6,高知県,東部地区,施設,100,総合評価方式,80.2,64.4
AWD-2024-00624,TND-2024-00624,危機管理センターにおける複合機の賃貸借,熊谷組株式会社,7632000,2025-03-14,18,奈良県,郊外地区,公民館,100,一般競争入札,,
AWD-2024-00625,TND-2024-00625,南庁舎６階ブラインドの調達設置及び撤去廃棄業務,株式会社第一文眞堂,2700000,2025-02-12,2,埼玉県,川越市,庁舎,100,総合評価方式,86.9,40.1
AWD-2024-00626,TND-2024-00626,【伊豆森林管理署】複合機等保守管理（4台）,株式会社スワベ商会,1798620,2025-03-24,12,愛知県,中区,施設,100,一般競争入札,,
AWD-2024-00627,TND-2024-00627,令和６年度　上天神歩道橋昇降設備外点検整備業務,日本オーチス・エレベータ株式会社,9336000,2024-04-01,20,島根県,郊外地区,道路,141,指名競争入札,,
AWD-2024-00628,TND-2024-00628,文部科学省、スポーツ庁及び文化庁ホームページ用コンテンツの作成、維持管理及び登録支援等業務　一式,株式会社インターネットイニシアティブ,109052300,2025-03-07,22,福岡県,西区,体育館,375,随意契約,,
AWD-2024-00629,TND-2024-00629,【宮崎南部森林管理署】鈴連石国有林森林整備事業（保育間伐【活用型】）請負：総合評価落札方式,南那珂森林組合,30200000,2024-05-20,24,宮崎県,郊外地区,保育園,100,総合評価方式,79.7,58.0
AWD-2024-00630,TND-2024-00630,財務省税関研修所及び関税中央分析所の植栽及び緑地等管理業務,株式会社三稲ガーデン,4139000,2025-02-28,7,広島県,北部地区,施設,100,指名競争入札,,
AWD-2024-00631,TND-2024-00631,衛星画像データの整備（令和6年度）,一般財団法人リモート・センシング技術センター,17000000,2024-10-22,3,沖縄県,南部地区,施設,100,指名競争入札,,
AWD-2024-00632,TND-2024-00632,令和７年度 医療労務管理支援事業,株式会社タスクールＰｌｕｓ,9671739,2025-03-03,10,徳島県,中央地区,病院,100,随意契約,,
AWD-2024-00633,TND-2024-00633,多重無線通信装置（建設太平山外）製造及び据付調整,日本電気株式会社,392000000,2024-05-09,11,神奈川県,横浜市南区,施設,976,一般競争入札,,
AWD-2024-00634,TND-2024-00634,令和６年度天神川水系樋門点検整備,東洋プラント株式会社,8400000,2024-04-01,15,高知県,西部地区,施設,100,指名競争入札,,
AWD-2024-00635,TND-2024-00635,仙台合同庁舎電話交換等業務,株式会社東武,13900000,2025-03-19,21,山形県,郊外地区,庁舎,100,総合評価方式,70.4,54.7
AWD-2024-00636,TND-2024-00636,令和７年度医療労務管理支援事業,株式会社タスクールＰｌｕｓ,10963507,2025-02-28,12,熊本県,市街地,病院,100,指名競争入札,,
AWD-2024-00637,TND-2024-00637,令和６年度 丘珠空港航空灯火施設維持工事,末廣屋電機株式会社,2391000,2024-04-02,21,高知県,西部地区,施設,100,随意契約,,
AWD-2024-00638,TND-2024-00638,司法研修所庁舎受変電設備等点検保守,株式会社九電工,4300000,2025-02-04,18,鳥取県,南部地区,庁舎,100,随意契約,,
AWD-2024-00639,TND-2024-00639,和泉自動車検査登録事務所空調設備保守点検等その他業務,大林組株式会社,2994000,2025-03-14,15,神奈川県,横浜市西区,施設,100,一般競争入札,,
AWD-2024-00640,TND-2024-00640,分担　庁舎清掃業務・第２合庁,大成ビルサービス株式会社,17520000,2025-02-04,20,埼玉県,さいたま市,庁舎,100,一般競争入札,,
AWD-2024-00641,TND-2024-00641,文書管理システムの運用支援業務等の委託,株式会社テイルウィンドシステム,13339920,2024-04-01,10,東京都,渋谷区,施設,100,指名競争入札,,
AWD-2024-00642,TND-2024-00642,令和７年度北海道労働局管内庁舎清掃業務委託契約（道北ブロック）,株式会社ビルテクノ,8925000,2025-01-28,12,北海道,東部地区,庁舎,100,一般競争入札,,
AWD-2024-00643,TND-2024-00643,沖縄気象台新庁舎通信基盤設置工事,株式会社興洋電子,15463000,2024-08-19,7,沖縄県,北部地区,庁舎,100,総合評価方式,86.0,81.2
AWD-2024-00644,TND-2024-00644,令和６年度有資格業者検索システム改良業務,株式会社ノービルシステム,5400000,2024-12-11,5,愛知県,中村区,施設,100,随意契約,,
AWD-2024-00645,TND-2024-00645,[九州森林管理局]国有利施業実施計画図及び森林位置図作製事業,昇寿チャート株式会社,13500000,2024-07-02,21,埼玉県,所沢市,施設,100,指名競争入札,,
